text,diggCount,replyCommentTotal,createTimeISO,uniqueId,text_final,lda_topic,lda_topic_prob,lda_topic_words,bertopic_topic,bertopic_topic_prob,bertopic_topic_words,lda_best_topic,lda_best_prob,bertopic_modeling_topic,bertopic_modeling_prob
"mbg gak hanya buat anak sekolah ya gaes, ibu hamil menyusui juga dpt",3,3,2025-11-20T01:56:30.000Z,shanmarys,makan bergizi gratis tidak hanya buat anak sekolah ya gaes ibu_hamil menyusui juga dpt,5,0.8135674179412622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416373451915222,0,0.8429276959327466
Di korupsi Pak di ganti uang saja,0,0,2026-01-25T01:47:34.000Z,warisrisan,di korupsi bapak di ganti_uang_saja,5,0.7490705271047471,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5882113069087128,-1,0.24139125881801485
"fungsi mbg selain buat mereda lapernya anak"" juga buat perputaran ekonomi ini loh wahai anak abahhh[laughwithtears]",0,0,2025-12-04T09:18:44.000Z,jillshiyeoldo_,fungsi makan bergizi gratis selain buat mereda lapernya anak juga buat perputaran_ekonomi ini loh wahai anak abahhh laughwithtears,5,0.7316953866705098,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7067727598058674,-1,0.15636991044071022
"lanjutkan pak mbg ny, byk ank2 yg membutuhkan pd senang dpt mbg😢",0,0,2025-11-16T02:24:22.000Z,devi28166,lanjutkan bapak makan bergizi gratis nya byk ank yang membutuhkan pd senang dpt makan bergizi gratis,5,0.774170123296386,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8845975675686516,0,0.5631992687374583
kan mereka dapat uang 😭,0,0,2026-01-22T05:40:26.000Z,rezaaja1927,kan mereka dapat uang,5,0.6888333495485497,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8249701561808527,0,0.1945710965638498
"suka bgt semenjak ada mbg, aku bisa hemat, terus uang saku nya aku tambung, bertahan lama mbg, dan semangat...",0,0,2026-01-22T09:14:43.000Z,jkemingyusel,suka sangat semenjak_ada_makan bergizi gratis saya bisa hemat terus uang_saku nya saya tambung bertahan lama makan bergizi gratis dan semangat,5,0.8341828330691479,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9562444091275286,0,0.6004761755357468
"𝑙𝑎𝑛𝑗𝑢𝑡 𝑎𝑗ℎ 𝑝𝑎𝑘 𝐴𝑙ℎ𝑎𝑚𝑑𝑢𝑙𝑖𝑙𝑙𝑎ℎ 𝑖𝑡𝑢 𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑒𝑟𝑔𝑢𝑛𝑎 𝑏𝑎𝑔𝑖 𝑎𝑛𝑘"" 𝑦𝑎𝑛𝑔 𝑡𝑖𝑛𝑔𝑔𝑎𝑙 𝑑𝑖 𝑝𝑒𝑙𝑜𝑠𝑜𝑘"" 🥹",0,0,2025-11-17T08:22:51.000Z,salwa9878,𝑙𝑎𝑛𝑗𝑢𝑡 𝑎𝑗ℎ 𝑝𝑎𝑘 𝐴𝑙ℎ𝑎𝑚𝑑𝑢𝑙𝑖𝑙𝑙𝑎ℎ 𝑖𝑡𝑢 𝑠𝑎𝑛𝑔𝑎𝑡 𝑏𝑒𝑟𝑔𝑢𝑛𝑎 𝑏𝑎𝑔𝑖 𝑎𝑛𝑘 𝑦𝑎𝑛𝑔 𝑡𝑖𝑛𝑔𝑔𝑎𝑙 𝑑𝑖 𝑝𝑒𝑙𝑜𝑠𝑜𝑘,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,-1,0.03332053372443436
boleh g nasi ny di kurangi sedikit aku jadi g abis... enak an kurang dari pada dibuang🙏🏻,0,0,2026-02-05T07:08:34.000Z,migacici,boleh tidak nasi nya di kurangi sedikit saya jadi tidak abis enak an kurang dari_pada dibuang,5,0.827586729359187,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.731550665813672,13,0.31347492216720424
saya setuju aja biar nambah penghasilan relawannya di bulan ramadhan kalo bisa pemerintah ikut andil memberikan THR untuk relawan sppg krna mereka pekerja juga supaya kesejahteraan relawan sppg setara dengan pekerja yang lainnya seperti karyawan di perusahaan,63,10,2025-10-26T08:20:33.000Z,iyulhaidir615,saya setuju saja supaya nambah penghasilan relawannya di bulan_ramadhan kalau bisa pemerintah ikut andil memberikan thr untuk relawan_satuan pelayanan pangan gizi karena mereka pekerja juga supaya kesejahteraan relawan_satuan pelayanan pangan gizi setara dengan pekerja yang lainnya seperti karyawan di perusahaan,5,0.8576358117924987,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7288151433775492,-1,0.15381449690210444
"coba yg nyuruh MBG di stop.. byk yg terdampak berfikirlah positif jgn dikit2 bubarin,, KL gak mau di mkn percylah msh byk yg mau,, sy paham DA jg yg sepi kena MBG (kantin) semua ad waktu nya semangat semua 🥰🥰🥰",0,0,2025-12-04T11:58:41.000Z,joelyasutansyah,coba yang nyuruh makan bergizi gratis di stop byk yang terdampak berfikirlah positif jangan dikit bubarin kalau tidak mau di mkn percylah masih byk yang mau saya paham da juga yang sepi kena makan bergizi gratis kantin semua ad waktu nya semangat semua,5,0.8427453841286074,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9791619296518311,0,0.6181312758802618
BPK cek mbg daerah sangat rendah harga murah kualitas TDK Ter jamin,1,0,2026-01-07T14:38:00.000Z,bg.44.nk,bpk cek makan bergizi gratis daerah sangat rendah harga murah kualitas tdk ter jamin,5,0.7925663057349396,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5585940959998079,0,1.0
"biar orang tua sendiri yg masaknya.
klau masih tetap mbg itu banyak yg terbuang.dan anak tdk semua menyukai makanan ini.banyak makanan yg terbuang pak",0,0,2026-01-16T23:36:16.000Z,orang14111,supaya_orang_tua sendiri yang masaknya kalau masih tetap makan bergizi gratis itu banyak yang terbuang dan anak tdk semua menyukai makanan ini banyak makanan yang terbuang bapak,5,0.8404755787986428,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.860767599900919,0,1.0
nah kan kan kan,0,0,2025-12-05T12:55:00.000Z,mas_putra098,nah kan kan kan,5,0.6041602356591649,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8249831029574275,-1,0.8043930055588645
iii itu mah enak bjir untuk gw aj deh,2,0,2026-01-22T10:48:06.000Z,freya_123.1,iii itu mah enak bjir untuk saya aj saja,5,0.6256243303653439,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7225466471081047,0,0.43118377235208666
berkah barokah di semua lini ... MBG membawa berkah bagi semuanya sehat sehat semuanya 🙏🥰🥰🥰,0,0,2025-12-04T10:40:40.000Z,novianis12,berkah_barokah di semua lini makan bergizi gratis membawa_berkah bagi semuanya sehat_sehat semuanya,2,0.4810325158659133,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,2,0.6225439408535086,-1,0.5270439118797989
cara memberantas kepikiskinan sembako murah lapangan pekerjaan. ada. sekarang masyarakat susah cari duit.,0,0,2026-01-12T18:10:56.000Z,nwn224,cara memberantas kepikiskinan sembako_murah lapangan_pekerjaan ada sekarang masyarakat susah_cari duit,5,0.7514205986889981,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6856140980899743,-1,0.11812479696726498
@SPPG DAPUR BABEH min ayo bikin di kelas lima SDN 2 PATROL LOR hihii🤭😅,0,0,2026-01-20T10:46:55.000Z,urflygril18,dapur babeh min mari buat di kelas lima sdn patrol lor hihii,5,0.4816701405258346,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5498473078070154,0,1.0
d ksh makan 1 hari 1x ga bakal kenyang. seande sembako dan bbm murah insya allah rakyat kcl pun bsa berikan makan yg layak untuk anak2 nya,5,0,2026-01-07T08:03:47.000Z,_salsa414,di ksh makan hari x tidak bakal kenyang seande sembako dan bbm murah insya_allah rakyat kcl pun bsa berikan makan yang layak untuk anak nya,5,0.8012935867634146,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6315501771891202,0,0.7977222624604762
tapi aku bawa bekall trus bekal nya di manain?,0,0,2026-01-23T12:32:29.000Z,xyzbca_4z,tetapi saya bawa bekall trus bekal nya di manain,5,0.7650814360624585,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.902761454967837,-1,0.3337535627353706
ikhlas bgt duit pajak gue bermanfaat bagi mereka 🥰,0,0,2025-12-05T10:34:32.000Z,namgurl__,ikhlas sangat duit pajak saya bermanfaat_bagi mereka,5,0.7203720563709496,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.3790267936851932,-1,0.38630127275499204
"jangan dengerin omongan orang
mereka tidak tau proses kalian Abang kakak, buktinya di kelas aku banyak yang suka sama mbg yah dan kata guru aku enak yah murid"" makanan
di situ lah bahagia kami
rasa bersyukur mulai datang
berkat kalian kami menjadi semangat sekolah🥰",0,0,2026-01-30T05:05:19.000Z,gppkanzi5,jangan_dengerin omongan orang mereka tidak tau proses anda abang kakak buktinya di kelas saya banyak yang suka dengan makan bergizi gratis yah dan kata_guru saya enak yah murid makanan di situ lah bahagia kami rasa bersyukur mulai datang berkat anda kami menjadi semangat sekolah,5,0.8238829758835199,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8580064827822428,0,1.0
program mbgnya g salah...tp perjalanan menuju ke bawah ini yg banyak masalahnya..,0,0,2025-11-20T09:02:34.000Z,aapbeber,program mbgnya tidak salah tapi perjalanan menuju ke_bawah ini yang banyak masalahnya,5,0.793531279797665,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.9326667766421661,3,0.6324068133686699
program cemerlang & juga ladang korupsi 😂,0,0,2026-02-09T23:59:44.000Z,denmase30,program cemerlang juga ladang_korupsi,5,0.6494182430965243,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.513018629146928,2,0.20372374244974792
alhamdulilah,0,0,2025-12-28T12:23:57.000Z,hilmi9044,alhamdulilah,2,0.5333333223198599,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,1,0.5624999881276384,0,1.0
kan itu kewajiban lu😂😂,0,0,2026-01-23T05:29:56.000Z,yukio9246,kan itu kewajiban anda,5,0.6563209858070411,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7811709225734528,0,1.0
seharusnya program ini di hentikan selama bulan puasa krna berpotensi untuk para siswa batal puasa,0,0,2025-02-28T06:54:16.000Z,muhaimin_pasi,seharusnya program_ini di_hentikan selama bulan_puasa karena berpotensi untuk para_siswa batal puasa,5,0.7611690814706895,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5882200634024329,3,0.11095670801241492
aku kalo makan MBG selalu di habisin sayurnya aku juga di makan ga ada 1 Butir nasi pun,0,0,2026-01-20T10:29:59.000Z,_scorpi0nss422,saya kalau makan makan bergizi gratis selalu di habisin sayurnya saya juga di makan tidak ada butir nasi pun,5,0.8408352339418164,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9539373064485094,-1,0.058406136369018334
"ikut nangis bpk, trs kn program MBG bpk buat ank Indonesia, dr PD di korupsi oleh DPR 😭",0,0,2025-11-21T04:45:49.000Z,lenawati38177,ikut menangis bpk terus kn program makan bergizi gratis bpk buat ank indonesia dari_pd di korupsi oleh dpr,5,0.823444746373872,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7372728738872532,0,0.3398723989675807
kalau bisa diusulkan mbg itu diuangkan ataukah diserahkan kpd guru guru masing masing sekollah.,0,0,2026-02-01T00:02:47.000Z,mawarwar6423,kalau bisa diusulkan makan bergizi gratis itu diuangkan ataukah diserahkan kpd guru guru masing_masing sekollah,5,0.6875753200844272,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5244466816683506,0,0.8181331238703855
tim dimakan🤭,0,0,2026-01-23T09:18:19.000Z,klokgenkabarinyah,tim dimakan,5,0.6132446407393879,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,6,0.3750410095544511,9,0.06528811149691838
memang baik pak sudah ngasih program mgb. tp harusnya dikasihkan bagi siswa yg tidak mampu sja. tidak semua siswa di kasih. jadinya mubazir kalau semua siswa di kasih,0,0,2026-01-16T17:30:48.000Z,rajadompeng88,memang baik bapak sudah ngasih program mgb tapi harusnya dikasihkan bagi siswa yang tidak_mampu sja tidak semua siswa di kasih jadinya mubazir kalau semua siswa di kasih,5,0.8074090181895148,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5130946640968511,0,1.0
lebih baik sekolah gratis dri PD mkn gratis cuman bikin ladang korupsi wae..,0,0,2026-01-28T07:58:01.000Z,sabarnalinggau,lebih_baik sekolah_gratis dari_pd mkn_gratis cuma buat ladang_korupsi wae,5,0.7710394359135985,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.639683348394369,0,0.8403673387366911
semoga BPK Prabowo Subianto sehat slalu aamiinn...,0,0,2025-11-14T11:30:39.000Z,nur.khasana50,semoga bpk_prabowo_subianto sehat_slalu aamiinn,2,0.4882181270548767,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.6249900623360622,0,0.20819454302277288
@a @༘˚⋆𐙚｡redvltycheszz⋆𖦹.✧˚ @ndda @rendekk ganteng🤭🫣🫣 @RAROL🅰️,1,0,2026-01-26T09:22:28.000Z,pinutbater_,𐙚 redvltycheszz 𖦹 ganteng,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,0,1.0
@Bh racing team 🔥🔥😭,0,0,2025-02-28T06:31:42.000Z,aditwnnfly_1,racing team,5,0.5333333324905405,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,4,0.5624613175405428,9,1.0
perhatikan guru honor yg honornya 300rb perbulan,0,0,2026-01-25T07:22:06.000Z,lizanugraha5,perhatikan guru_honor yang honornya rb perbulan,5,0.6995224732279071,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.8541609310925522,0,0.7694833371915972
membela keadilan?,0,0,2026-02-06T15:27:12.000Z,ejer8,membela keadilan,5,0.6133256442172198,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,1,0.3750052022179906,-1,0.2936925655959524
"lihat anak² betapa senangnya mereka bila mobil mbg Dateng
lanjutkan pak presiden
program BPK presiden thebest👍🏻👍🏻",0,0,2026-01-20T13:43:40.000Z,sugiyati.amelia09,lihat anak² betapa senangnya mereka bila mobil makan bergizi gratis dateng lanjutkan bapak_presiden program bpk_presiden thebest,5,0.6378051190269326,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5673023669086196,-1,0.158332230375398
gada yg berani bkin kaya bahlil?,0,0,2026-01-24T12:26:05.000Z,mintiligi,tidak ada yang berani bkin kaya bahlil,5,0.7391523954581394,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5052403480706755,0,0.12997388747640576
tetanggaku anaknya cuma lulusan smp karna faktor ekonomi bapanya kerja serabutan kadang ga dapet uang.skrng anaknya di terima di dapur mbg gaji pertama bener bener buat keluarganya.bener nolong bgt akhirnya mereka punya penghasilan tetap juga.,464,6,2025-12-04T11:37:04.000Z,user813014338,tetanggaku anaknya cuma lulusan sampai karena faktor ekonomi bapanya kerja serabutan kadang tidak dapet uang skrng anaknya di terima di dapur makan bergizi gratis gaji pertama benar benar buat keluarganya benar nolong sangat akhirnya mereka punya_penghasilan tetap juga,5,0.855393032261447,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5101491172729207,-1,0.6097788859156933
"pak Prabowo, bukan mengejek bantuan makanan nya, tapi program itu terindikasi di korupsi, jelas nya pak presiden di ambil sebagian oknum yang tidak bertanggung jawab",0,0,2026-01-13T04:12:13.000Z,darin.1120,bapak_prabowo bukan_mengejek bantuan makanan nya tetapi program itu terindikasi di korupsi jelas nya bapak_presiden di ambil sebagian oknum yang tidak bertanggung_jawab,5,0.8457067668879616,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.914640404229622,0,0.9222816208039121
selalu menyertai kita semua barang idul Fitri saya mau kerja di NTB semakin taman saya saya indek situ,0,0,2026-01-07T12:17:06.000Z,lukmanrahim65,selalu menyertai kita semua barang idul fitri saya mau kerja di ntb semakin taman saya saya indek situ,5,0.8026345444362863,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5658834967280268,0,0.38890254241263955
mending di kasih uang saja ..ibunya yg masak .lebih sehat lebih aman lebih fres yg pasti lebih lezat😄😄😄😄😄,0,0,2025-11-19T12:00:03.000Z,heri.pojok,mending di kasih_uang saja ibunya yang masak lebih sehat lebih aman lebih fres yang pasti lebih lezat,5,0.7887280773630083,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.4856497299490254,-1,0.1524524915145458
saya juga tidak faham guru honorer terlantarkan,0,0,2026-01-21T12:11:06.000Z,arief46165,saya juga_tidak_faham guru_honorer terlantarkan,5,0.6762710439056107,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,4,0.5312502861756643,0,0.7761128998859309
